,filenames,labels
5333,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-20.jpg,Herpes HPV and other STDs Photos
5334,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/genital-warts-80.jpg,Herpes HPV and other STDs Photos
5335,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/genital-warts-101.jpg,Herpes HPV and other STDs Photos
5336,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-primary-3.jpg,Herpes HPV and other STDs Photos
5337,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/genital-warts-77.jpg,Herpes HPV and other STDs Photos
5338,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/genital-warts-119.jpg,Herpes HPV and other STDs Photos
5339,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/genital-warts-66.jpg,Herpes HPV and other STDs Photos
5340,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-primary-12.jpg,Herpes HPV and other STDs Photos
5341,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/gonorrhea-5.jpg,Herpes HPV and other STDs Photos
5342,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/genital-warts-37.jpg,Herpes HPV and other STDs Photos
5343,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/genital-warts-50.jpg,Herpes HPV and other STDs Photos
5344,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-38.jpg,Herpes HPV and other STDs Photos
5345,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/genital-warts-109.jpg,Herpes HPV and other STDs Photos
5346,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-117.jpg,Herpes HPV and other STDs Photos
5347,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-46.jpg,Herpes HPV and other STDs Photos
5348,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-141.jpg,Herpes HPV and other STDs Photos
5349,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-93.jpg,Herpes HPV and other STDs Photos
5350,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-19.jpg,Herpes HPV and other STDs Photos
5351,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-162.jpg,Herpes HPV and other STDs Photos
5352,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-94.jpg,Herpes HPV and other STDs Photos
5353,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/pearly-penile-papules-5.jpg,Herpes HPV and other STDs Photos
5354,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-29.jpg,Herpes HPV and other STDs Photos
5355,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-5.jpg,Herpes HPV and other STDs Photos
5356,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-43.jpg,Herpes HPV and other STDs Photos
5357,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-121.jpg,Herpes HPV and other STDs Photos
5358,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-102.jpg,Herpes HPV and other STDs Photos
5359,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-170.jpg,Herpes HPV and other STDs Photos
5360,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-40.jpg,Herpes HPV and other STDs Photos
5361,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-38.jpg,Herpes HPV and other STDs Photos
5362,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-157.jpg,Herpes HPV and other STDs Photos
5363,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-118.jpg,Herpes HPV and other STDs Photos
5364,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-110.jpg,Herpes HPV and other STDs Photos
5365,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-149.jpg,Herpes HPV and other STDs Photos
5366,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-17.jpg,Herpes HPV and other STDs Photos
5367,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-20.jpg,Herpes HPV and other STDs Photos
5368,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/warts-mouth-3.jpg,Herpes HPV and other STDs Photos
5369,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-19.jpg,Herpes HPV and other STDs Photos
5370,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-7.jpg,Herpes HPV and other STDs Photos
5371,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-126.jpg,Herpes HPV and other STDs Photos
5372,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/lymphogranuloma-venereum-1.jpg,Herpes HPV and other STDs Photos
5373,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-112.jpg,Herpes HPV and other STDs Photos
5374,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-9.jpg,Herpes HPV and other STDs Photos
5375,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-128.jpg,Herpes HPV and other STDs Photos
5376,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-24.jpg,Herpes HPV and other STDs Photos
5377,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/pearly-penile-papules-10.jpg,Herpes HPV and other STDs Photos
5378,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-98.jpg,Herpes HPV and other STDs Photos
5379,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-48.jpg,Herpes HPV and other STDs Photos
5380,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-89.jpg,Herpes HPV and other STDs Photos
5381,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-91.jpg,Herpes HPV and other STDs Photos
5382,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-21.jpg,Herpes HPV and other STDs Photos
5383,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-127.jpg,Herpes HPV and other STDs Photos
5384,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-13.jpg,Herpes HPV and other STDs Photos
5385,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-104.jpg,Herpes HPV and other STDs Photos
5386,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-14.jpg,Herpes HPV and other STDs Photos
5387,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-156.jpg,Herpes HPV and other STDs Photos
5388,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/pearly-penile-papules-11.jpg,Herpes HPV and other STDs Photos
5389,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-131.jpg,Herpes HPV and other STDs Photos
5390,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-3.jpg,Herpes HPV and other STDs Photos
5391,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-25.jpg,Herpes HPV and other STDs Photos
5392,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-87.jpg,Herpes HPV and other STDs Photos
5393,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-36.jpg,Herpes HPV and other STDs Photos
5394,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-12.jpg,Herpes HPV and other STDs Photos
5395,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/pearly-penile-papules-13.jpg,Herpes HPV and other STDs Photos
5396,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-150.jpg,Herpes HPV and other STDs Photos
5397,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-122.jpg,Herpes HPV and other STDs Photos
5398,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-133.jpg,Herpes HPV and other STDs Photos
5399,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-120.jpg,Herpes HPV and other STDs Photos
5400,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/warts-genital-1.jpg,Herpes HPV and other STDs Photos
5401,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-39.jpg,Herpes HPV and other STDs Photos
5402,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/pearly-penile-papules-12.jpg,Herpes HPV and other STDs Photos
5403,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-14.jpg,Herpes HPV and other STDs Photos
5404,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-151.jpg,Herpes HPV and other STDs Photos
5405,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-137.jpg,Herpes HPV and other STDs Photos
5406,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-11.jpg,Herpes HPV and other STDs Photos
5407,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-17.jpg,Herpes HPV and other STDs Photos
5408,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-41.jpg,Herpes HPV and other STDs Photos
5409,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-101.jpg,Herpes HPV and other STDs Photos
5410,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/pearly-penile-papules-3.jpg,Herpes HPV and other STDs Photos
5411,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-20.jpg,Herpes HPV and other STDs Photos
5412,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-88.jpg,Herpes HPV and other STDs Photos
5413,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-10.jpg,Herpes HPV and other STDs Photos
5414,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/pearly-penile-papules-2.jpg,Herpes HPV and other STDs Photos
5415,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-114.jpg,Herpes HPV and other STDs Photos
5416,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-99.jpg,Herpes HPV and other STDs Photos
5417,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-165.jpg,Herpes HPV and other STDs Photos
5418,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-1.jpg,Herpes HPV and other STDs Photos
5419,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-30.jpg,Herpes HPV and other STDs Photos
5420,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-100.jpg,Herpes HPV and other STDs Photos
5421,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-18.jpg,Herpes HPV and other STDs Photos
5422,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-4.jpg,Herpes HPV and other STDs Photos
5423,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-28.jpg,Herpes HPV and other STDs Photos
5424,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-148.jpg,Herpes HPV and other STDs Photos
5425,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-42.jpg,Herpes HPV and other STDs Photos
5426,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-158.jpg,Herpes HPV and other STDs Photos
5427,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-3.jpg,Herpes HPV and other STDs Photos
5428,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-123.jpg,Herpes HPV and other STDs Photos
5429,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/warts-mouth-1.jpg,Herpes HPV and other STDs Photos
5430,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-106.jpg,Herpes HPV and other STDs Photos
5431,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-145.jpg,Herpes HPV and other STDs Photos
5432,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-108.jpg,Herpes HPV and other STDs Photos
5433,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-116.jpg,Herpes HPV and other STDs Photos
5434,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-18.jpg,Herpes HPV and other STDs Photos
5435,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-138.jpg,Herpes HPV and other STDs Photos
5436,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-6.jpg,Herpes HPV and other STDs Photos
5437,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-155.jpg,Herpes HPV and other STDs Photos
5438,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-109.jpg,Herpes HPV and other STDs Photos
5439,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-23.jpg,Herpes HPV and other STDs Photos
5440,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-45.jpg,Herpes HPV and other STDs Photos
5441,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/pearly-penile-papules-6.jpg,Herpes HPV and other STDs Photos
5442,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-163.jpg,Herpes HPV and other STDs Photos
5443,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/pearly-penile-papules-15.jpg,Herpes HPV and other STDs Photos
5444,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-97.jpg,Herpes HPV and other STDs Photos
5445,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-167.jpg,Herpes HPV and other STDs Photos
5446,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/herpes-type-2-recurrent-47.jpg,Herpes HPV and other STDs Photos
5447,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/pearly-penile-papules-4.jpg,Herpes HPV and other STDs Photos
5448,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/lymphogranuloma-venereum-2.jpg,Herpes HPV and other STDs Photos
5449,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-166.jpg,Herpes HPV and other STDs Photos
5450,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-33.jpg,Herpes HPV and other STDs Photos
5451,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/warts-mouth-4.jpg,Herpes HPV and other STDs Photos
5452,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-160.jpg,Herpes HPV and other STDs Photos
5453,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-90.jpg,Herpes HPV and other STDs Photos
5454,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/syphilis-15.jpg,Herpes HPV and other STDs Photos
5455,/content/drive/MyDrive/SkinDiseaseClassifier/train/Herpes HPV and other STDs Photos/molluscum-contagiosum-9.jpg,Herpes HPV and other STDs Photos
